metric,target_metric,correlation
health_expenditure_%_of_gdp_2018,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,-0.341402792
health_expenditure_%_of_gdp_2018,unemployment_(%)_2018,0.167676182
health_expenditure_%_of_gdp_2018,unemployment_(%)_2021,0.098156611
health_expenditure_%_of_gdp_2018,%_of_population_in_extreme_poverty_latest_year,-0.298317962
health_expenditure_%_of_gdp_2018,%_of_population_with_access_to_electricity_2020,0.161206351
health_expenditure_%_of_gdp_2018,political_rights_score__2018,0.325881889
health_expenditure_%_of_gdp_2018,political_rights_score__2022,0.342858964
health_expenditure_%_of_gdp_2018,civil_liberties_score__2018,0.331499347
health_expenditure_%_of_gdp_2018,civil_liberties_score__2022,0.338867525
health_expenditure_%_of_gdp_2018,political_stability_&_absence_of_violence_2017,0.298613215
health_expenditure_%_of_gdp_2018,political_stability_&_absence_of_violence_2021,0.306434351
health_expenditure_%_of_gdp_2018,government_effectiveness_2017,0.260944021
health_expenditure_%_of_gdp_2018,government_effectiveness_2021,0.248079969
health_expenditure_%_of_gdp_2018,regulatory_quality_2017,0.189677759
health_expenditure_%_of_gdp_2018,regulatory_quality_2021,0.225703155
health_expenditure_%_of_gdp_2018,rule_of_law_2017,0.286385525
health_expenditure_%_of_gdp_2018,rule_of_law_2021,0.277272143
health_expenditure_%_of_gdp_2018,control_of_corruption_2017,0.392414655
health_expenditure_%_of_gdp_2018,control_of_corruption_2021,0.347805985
health_expenditure_%_of_gdp_2018,judicial_effectiveness_score_2018,0.246221362
health_expenditure_%_of_gdp_2018,judicial_effectiveness_score_2022,0.351334401
health_expenditure_%_of_gdp_2018,government_integrity_score_2018,0.279107981
health_expenditure_%_of_gdp_2018,government_integrity_score_2022,0.368475524
health_expenditure_%_of_gdp_2018,overall_economic_freedom_score_2017,0.098984442
health_expenditure_%_of_gdp_2018,overall_economic_freedom_score_2022,0.122859968
health_expenditure_%_of_gdp_2018,financial_freedom_score_2018,0.112644774
health_expenditure_%_of_gdp_2018,financial_freedom_score_2022,0.09946405
health_expenditure_%_of_gdp_2018,government_expenditure_(%_of_gdp)_2018,0.530123577
health_expenditure_%_of_gdp_2018,co2e_emissions_per_capita_2019,0.221364064
health_expenditure_%_of_gdp_2018,share_of_electricity_from_renewables_generation_2015,0.042475386
health_expenditure_%_of_gdp_2018,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.066864939
health_expenditure_%_of_gdp_2018,%_of_seats_held_by_women_in_national_parliaments_2017,0.262434325
health_expenditure_%_of_gdp_2018,%_of_seats_held_by_women_in_national_parliaments_2018,0.310754127
health_expenditure_%_of_gdp_2018,%_of_seats_held_by_women_in_national_parliaments_2021,0.29714454
health_expenditure_%_of_gdp_2018,military_spending_as_%_of_gdp_2021,0.083537372
health_expenditure_%_of_gdp_2018,military_spending_as_%_of_gdp_2019,0.076449919
health_expenditure_%_of_gdp_2019,population_2018,-0.128946949
health_expenditure_%_of_gdp_2019,surface_area_(km2)_2018,-0.016563774
health_expenditure_%_of_gdp_2019,gini_index_varies_by_country,0.171798331
health_expenditure_%_of_gdp_2019,happy_planet_index_2016,0.032653061
health_expenditure_%_of_gdp_2019,happy_planet_index_2019,0.058427778
health_expenditure_%_of_gdp_2019,human_development_index_2017,0.0940112
health_expenditure_%_of_gdp_2019,human_development_index_2021,0.092360499
health_expenditure_%_of_gdp_2019,sustainable_economic_development_assessment_(seda)_2018,0.155276486
health_expenditure_%_of_gdp_2019,gdp_growth_(annual_%)_2018,-0.145744253
health_expenditure_%_of_gdp_2019,gdp_growth_(annual_%)_2021_or_latest_year,0.113679654
health_expenditure_%_of_gdp_2019,gdp_($_usd_billions_ppp)_2018,-0.103426343
health_expenditure_%_of_gdp_2019,gdp_($_usd_billions_ppp)_2019,-0.105946595
health_expenditure_%_of_gdp_2019,gdp_($_usd_billions_ppp)_2020,-0.112207792
health_expenditure_%_of_gdp_2019,gdp_($_usd_billions_ppp)_2021,-0.112038466
health_expenditure_%_of_gdp_2019,gdp_per_capita_in_$_(ppp)_2018,0.046779266
health_expenditure_%_of_gdp_2019,gdp_per_capita_in_$_(ppp)_2019,0.041106581
health_expenditure_%_of_gdp_2019,gdp_per_capita_in_$_(ppp)_2020,0.038607861
health_expenditure_%_of_gdp_2019,gdp_per_capita_in_$_(ppp)_2021,0.035853899
health_expenditure_%_of_gdp_2019,economic_growth_2018,-0.097821782
health_expenditure_%_of_gdp_2019,economic_growth_2021_or_latest,0.138936302
health_expenditure_%_of_gdp_2019,health_expenditure_%_of_gdp_2014,0.821462419
health_expenditure_%_of_gdp_2019,health_expenditure_%_of_gdp_2015,0.854048264
health_expenditure_%_of_gdp_2019,health_expenditure_%_of_gdp_2016,0.909987632
health_expenditure_%_of_gdp_2019,health_expenditure_%_of_gdp_2017,0.946584546
health_expenditure_%_of_gdp_2019,health_expenditure_%_of_gdp_2018,0.95968488
health_expenditure_%_of_gdp_2019,health_expenditure_%_of_gdp_2019,1
health_expenditure_%_of_gdp_2019,health_expenditure_%_of_gdp_2020,0.923021103
health_expenditure_%_of_gdp_2019,health_expenditure_%_of_gdp_2021,0.874125874
health_expenditure_%_of_gdp_2019,health_expenditure_%_of_gdp_2021_or_latest,0.929225393
health_expenditure_%_of_gdp_2019,health_expenditure_per_person_2015,0.137469878
health_expenditure_%_of_gdp_2019,health_expenditure_per_person_2018,0.188034803
health_expenditure_%_of_gdp_2019,health_expenditure_per_person_2019,0.177278912
health_expenditure_%_of_gdp_2019,infant_mortality_2020,0.051000082
health_expenditure_%_of_gdp_2019,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",-0.13827318
health_expenditure_%_of_gdp_2019,education_expenditure_%_of_gdp_2014,0.740052701
health_expenditure_%_of_gdp_2019,education_expenditure_%_of_gdp_2018,0.888630304
health_expenditure_%_of_gdp_2019,education_expenditure_%_of_gdp_2021_or_latest_year,0.86157387
health_expenditure_%_of_gdp_2019,education_as_%_of_gdp_2018,0.89595477
health_expenditure_%_of_gdp_2019,education_as_%_of_gdp_2021_or_latest,0.860590276
health_expenditure_%_of_gdp_2019,%_of_primary_school_aged_kids_out_of_school_2018,-0.125179421
health_expenditure_%_of_gdp_2019,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,-0.325423729
health_expenditure_%_of_gdp_2019,unemployment_(%)_2018,0.255295232
health_expenditure_%_of_gdp_2019,unemployment_(%)_2021,0.161248125
health_expenditure_%_of_gdp_2019,%_of_population_in_extreme_poverty_latest_year,-0.133986871
health_expenditure_%_of_gdp_2019,%_of_population_with_access_to_electricity_2020,0.031040724
health_expenditure_%_of_gdp_2019,political_rights_score__2018,0.242292017
health_expenditure_%_of_gdp_2019,political_rights_score__2022,0.256797324
health_expenditure_%_of_gdp_2019,civil_liberties_score__2018,0.27336934
health_expenditure_%_of_gdp_2019,civil_liberties_score__2022,0.274360735
health_expenditure_%_of_gdp_2019,political_stability_&_absence_of_violence_2017,0.271077813
health_expenditure_%_of_gdp_2019,political_stability_&_absence_of_violence_2021,0.272259226
health_expenditure_%_of_gdp_2019,government_effectiveness_2017,0.103750203
health_expenditure_%_of_gdp_2019,government_effectiveness_2021,0.090789079
health_expenditure_%_of_gdp_2019,regulatory_quality_2017,0.054687242
health_expenditure_%_of_gdp_2019,regulatory_quality_2021,0.101590159
health_expenditure_%_of_gdp_2019,rule_of_law_2017,0.15644101
health_expenditure_%_of_gdp_2019,rule_of_law_2021,0.149666967
health_expenditure_%_of_gdp_2019,control_of_corruption_2017,0.29085541
health_expenditure_%_of_gdp_2019,control_of_corruption_2021,0.241452145
health_expenditure_%_of_gdp_2019,judicial_effectiveness_score_2018,0.146294864
health_expenditure_%_of_gdp_2019,judicial_effectiveness_score_2022,0.295113938
health_expenditure_%_of_gdp_2019,government_integrity_score_2018,0.147246342
health_expenditure_%_of_gdp_2019,government_integrity_score_2022,0.275603829
health_expenditure_%_of_gdp_2019,overall_economic_freedom_score_2017,-0.026990428
health_expenditure_%_of_gdp_2019,overall_economic_freedom_score_2022,-0.014366083
health_expenditure_%_of_gdp_2019,financial_freedom_score_2018,-0.074167856
health_expenditure_%_of_gdp_2019,financial_freedom_score_2022,-0.079217999
health_expenditure_%_of_gdp_2019,government_expenditure_(%_of_gdp)_2018,0.470569175
health_expenditure_%_of_gdp_2019,co2e_emissions_per_capita_2019,0.10670267
health_expenditure_%_of_gdp_2019,share_of_electricity_from_renewables_generation_2015,0.041871361
health_expenditure_%_of_gdp_2019,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.052388654
health_expenditure_%_of_gdp_2019,%_of_seats_held_by_women_in_national_parliaments_2017,0.079508887
health_expenditure_%_of_gdp_2019,%_of_seats_held_by_women_in_national_parliaments_2018,0.111937723
health_expenditure_%_of_gdp_2019,%_of_seats_held_by_women_in_national_parliaments_2021,0.126716925
health_expenditure_%_of_gdp_2019,military_spending_as_%_of_gdp_2021,-0.006024096
health_expenditure_%_of_gdp_2019,military_spending_as_%_of_gdp_2019,0.034070748
health_expenditure_%_of_gdp_2020,population_2018,-0.092224517
health_expenditure_%_of_gdp_2020,surface_area_(km2)_2018,-0.065263158
health_expenditure_%_of_gdp_2020,gini_index_varies_by_country,0.230978818
health_expenditure_%_of_gdp_2020,happy_planet_index_2016,0.092683455
health_expenditure_%_of_gdp_2020,happy_planet_index_2019,0.129350118
health_expenditure_%_of_gdp_2020,human_development_index_2017,0.122774799
health_expenditure_%_of_gdp_2020,human_development_index_2021,0.121381762
health_expenditure_%_of_gdp_2020,sustainable_economic_development_assessment_(seda)_2018,0.201613124
health_expenditure_%_of_gdp_2020,gdp_growth_(annual_%)_2018,-0.140016093
health_expenditure_%_of_gdp_2020,gdp_growth_(annual_%)_2021_or_latest_year,0.14571835
health_expenditure_%_of_gdp_2020,gdp_($_usd_billions_ppp)_2018,0.025206259
health_expenditure_%_of_gdp_2020,gdp_($_usd_billions_ppp)_2019,0.017439545
health_expenditure_%_of_gdp_2020,gdp_($_usd_billions_ppp)_2020,0.008278805
health_expenditure_%_of_gdp_2020,gdp_($_usd_billions_ppp)_2021,0.009981562
health_expenditure_%_of_gdp_2020,gdp_per_capita_in_$_(ppp)_2018,0.152347084
health_expenditure_%_of_gdp_2020,gdp_per_capita_in_$_(ppp)_2019,0.150753912
health_expenditure_%_of_gdp_2020,gdp_per_capita_in_$_(ppp)_2020,0.136386913
health_expenditure_%_of_gdp_2020,gdp_per_capita_in_$_(ppp)_2021,0.135410637
health_expenditure_%_of_gdp_2020,economic_growth_2018,-0.148506401
health_expenditure_%_of_gdp_2020,economic_growth_2021_or_latest,0.181636431
health_expenditure_%_of_gdp_2020,health_expenditure_%_of_gdp_2014,0.710032724
health_expenditure_%_of_gdp_2020,health_expenditure_%_of_gdp_2015,0.749698189
health_expenditure_%_of_gdp_2020,health_expenditure_%_of_gdp_2016,0.8365988
health_expenditure_%_of_gdp_2020,health_expenditure_%_of_gdp_2017,0.888867451
health_expenditure_%_of_gdp_2020,health_expenditure_%_of_gdp_2018,0.885641213
health_expenditure_%_of_gdp_2020,health_expenditure_%_of_gdp_2019,0.923021103
health_expenditure_%_of_gdp_2020,health_expenditure_%_of_gdp_2020,1
health_expenditure_%_of_gdp_2020,health_expenditure_%_of_gdp_2021,0.873626374
health_expenditure_%_of_gdp_2020,health_expenditure_%_of_gdp_2021_or_latest,0.962759602
health_expenditure_%_of_gdp_2020,health_expenditure_per_person_2015,0.205185513
health_expenditure_%_of_gdp_2020,health_expenditure_per_person_2018,0.236899004
health_expenditure_%_of_gdp_2020,health_expenditure_per_person_2019,0.23912625
health_expenditure_%_of_gdp_2020,infant_mortality_2020,0.134663104
health_expenditure_%_of_gdp_2020,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",-0.207066769
health_expenditure_%_of_gdp_2020,education_expenditure_%_of_gdp_2014,0.624266862
health_expenditure_%_of_gdp_2020,education_expenditure_%_of_gdp_2018,0.821373767
health_expenditure_%_of_gdp_2020,education_expenditure_%_of_gdp_2021_or_latest_year,0.857800815
health_expenditure_%_of_gdp_2020,education_as_%_of_gdp_2018,0.832843455
health_expenditure_%_of_gdp_2020,education_as_%_of_gdp_2021_or_latest,0.854119616
health_expenditure_%_of_gdp_2020,%_of_primary_school_aged_kids_out_of_school_2018,-0.081089883
health_expenditure_%_of_gdp_2020,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,-0.188714154
health_expenditure_%_of_gdp_2020,unemployment_(%)_2018,0.269647418
health_expenditure_%_of_gdp_2020,unemployment_(%)_2021,0.212884117
health_expenditure_%_of_gdp_2020,%_of_population_in_extreme_poverty_latest_year,-0.153705054
health_expenditure_%_of_gdp_2020,%_of_population_with_access_to_electricity_2020,0.117041261
health_expenditure_%_of_gdp_2020,political_rights_score__2018,0.328354023
health_expenditure_%_of_gdp_2020,political_rights_score__2022,0.338314037
health_expenditure_%_of_gdp_2020,civil_liberties_score__2018,0.357114964
health_expenditure_%_of_gdp_2020,civil_liberties_score__2022,0.349634982
health_expenditure_%_of_gdp_2020,political_stability_&_absence_of_violence_2017,0.229224367
health_expenditure_%_of_gdp_2020,political_stability_&_absence_of_violence_2021,0.19534987
health_expenditure_%_of_gdp_2020,government_effectiveness_2017,0.202301782
health_expenditure_%_of_gdp_2020,government_effectiveness_2021,0.152550907
health_expenditure_%_of_gdp_2020,regulatory_quality_2017,0.211925533
health_expenditure_%_of_gdp_2020,regulatory_quality_2021,0.225087005
health_expenditure_%_of_gdp_2020,rule_of_law_2017,0.250523965
health_expenditure_%_of_gdp_2020,rule_of_law_2021,0.195764532
health_expenditure_%_of_gdp_2020,control_of_corruption_2017,0.359024868
health_expenditure_%_of_gdp_2020,control_of_corruption_2021,0.257874861
health_expenditure_%_of_gdp_2020,judicial_effectiveness_score_2018,0.215436723
health_expenditure_%_of_gdp_2020,judicial_effectiveness_score_2022,0.414094285
health_expenditure_%_of_gdp_2020,government_integrity_score_2018,0.142744342
health_expenditure_%_of_gdp_2020,government_integrity_score_2022,0.344720652
health_expenditure_%_of_gdp_2020,overall_economic_freedom_score_2017,0.136465802
health_expenditure_%_of_gdp_2020,overall_economic_freedom_score_2022,0.108313418
health_expenditure_%_of_gdp_2020,financial_freedom_score_2018,0.040591036
health_expenditure_%_of_gdp_2020,financial_freedom_score_2022,0.050495601
health_expenditure_%_of_gdp_2020,government_expenditure_(%_of_gdp)_2018,0.384345083
health_expenditure_%_of_gdp_2020,co2e_emissions_per_capita_2019,0.176529161
health_expenditure_%_of_gdp_2020,share_of_electricity_from_renewables_generation_2015,-0.065650727
health_expenditure_%_of_gdp_2020,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.005265099
health_expenditure_%_of_gdp_2020,%_of_seats_held_by_women_in_national_parliaments_2017,0.147173462
health_expenditure_%_of_gdp_2020,%_of_seats_held_by_women_in_national_parliaments_2018,0.13396683
health_expenditure_%_of_gdp_2020,%_of_seats_held_by_women_in_national_parliaments_2021,0.153186369
health_expenditure_%_of_gdp_2020,military_spending_as_%_of_gdp_2021,0.096886447
health_expenditure_%_of_gdp_2020,military_spending_as_%_of_gdp_2019,0.018469702
health_expenditure_%_of_gdp_2021,population_2018,-0.566713053
health_expenditure_%_of_gdp_2021,surface_area_(km2)_2018,-0.274725275
health_expenditure_%_of_gdp_2021,gini_index_varies_by_country,0.638300821
health_expenditure_%_of_gdp_2021,happy_planet_index_2016,0.139393939
health_expenditure_%_of_gdp_2021,happy_planet_index_2019,-0.454545455
health_expenditure_%_of_gdp_2021,human_development_index_2017,0.538461538
health_expenditure_%_of_gdp_2021,human_development_index_2021,0.483516484
health_expenditure_%_of_gdp_2021,sustainable_economic_development_assessment_(seda)_2018,0.41958042
health_expenditure_%_of_gdp_2021,gdp_growth_(annual_%)_2018,-0.170564123
health_expenditure_%_of_gdp_2021,gdp_growth_(annual_%)_2021_or_latest_year,-0.208791209
health_expenditure_%_of_gdp_2021,gdp_($_usd_billions_ppp)_2018,-0.472527473
health_expenditure_%_of_gdp_2021,gdp_($_usd_billions_ppp)_2019,-0.483516484
health_expenditure_%_of_gdp_2021,gdp_($_usd_billions_ppp)_2020,-0.5
health_expenditure_%_of_gdp_2021,gdp_($_usd_billions_ppp)_2021,-0.5
health_expenditure_%_of_gdp_2021,gdp_per_capita_in_$_(ppp)_2018,0.576923077
health_expenditure_%_of_gdp_2021,gdp_per_capita_in_$_(ppp)_2019,0.571428571
health_expenditure_%_of_gdp_2021,gdp_per_capita_in_$_(ppp)_2020,0.543956044
health_expenditure_%_of_gdp_2021,gdp_per_capita_in_$_(ppp)_2021,0.521978022
health_expenditure_%_of_gdp_2021,economic_growth_2018,-0.543956044
health_expenditure_%_of_gdp_2021,economic_growth_2021_or_latest,-0.208791209
health_expenditure_%_of_gdp_2021,health_expenditure_%_of_gdp_2014,0.950549451
health_expenditure_%_of_gdp_2021,health_expenditure_%_of_gdp_2015,0.945054945
health_expenditure_%_of_gdp_2021,health_expenditure_%_of_gdp_2016,0.934065934
health_expenditure_%_of_gdp_2021,health_expenditure_%_of_gdp_2017,0.895604396
health_expenditure_%_of_gdp_2021,health_expenditure_%_of_gdp_2018,0.965034965
health_expenditure_%_of_gdp_2021,health_expenditure_%_of_gdp_2019,0.874125874
health_expenditure_%_of_gdp_2021,health_expenditure_%_of_gdp_2020,0.873626374
health_expenditure_%_of_gdp_2021,health_expenditure_%_of_gdp_2021,1
health_expenditure_%_of_gdp_2021,health_expenditure_%_of_gdp_2021_or_latest,1
health_expenditure_%_of_gdp_2021,health_expenditure_per_person_2015,0.615384615
health_expenditure_%_of_gdp_2021,health_expenditure_per_person_2018,0.598901099
health_expenditure_%_of_gdp_2021,health_expenditure_per_person_2019,0.620879121
health_expenditure_%_of_gdp_2021,infant_mortality_2020,0.078787879
health_expenditure_%_of_gdp_2021,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",-0.468531469
health_expenditure_%_of_gdp_2021,education_expenditure_%_of_gdp_2014,1
health_expenditure_%_of_gdp_2021,education_expenditure_%_of_gdp_2018,0.965034965
health_expenditure_%_of_gdp_2021,education_expenditure_%_of_gdp_2021_or_latest_year,1
