country,iso_country_code_2018,metric,value
Cameroon,CMR,gdp_($_usd_billions_ppp)_2019,96.85161049
Cameroon,CMR,gdp_($_usd_billions_ppp)_2020,97.32803784
Cameroon,CMR,gdp_($_usd_billions_ppp)_2021,100.7214765
Cameroon,CMR,gdp_per_capita_in_$_(ppp)_2018,3800.52695
Cameroon,CMR,gdp_per_capita_in_$_(ppp)_2019,3900.822515
Cameroon,CMR,gdp_per_capita_in_$_(ppp)_2020,3867.203808
Cameroon,CMR,gdp_per_capita_in_$_(ppp)_2021,4064.466895
Cameroon,CMR,economic_growth_2018,3.95551424
Cameroon,CMR,economic_growth_2021_or_latest,3.486599241
Cameroon,CMR,health_expenditure_%_of_gdp_2014,2.583960056
Cameroon,CMR,health_expenditure_%_of_gdp_2015,2.657919884
Cameroon,CMR,health_expenditure_%_of_gdp_2016,2.562340021
Cameroon,CMR,health_expenditure_%_of_gdp_2017,3.059629917
Cameroon,CMR,health_expenditure_%_of_gdp_2018,3.030960083
Cameroon,CMR,health_expenditure_%_of_gdp_2019,3.080876589
Cameroon,CMR,health_expenditure_%_of_gdp_2020,3.166161299
Cameroon,CMR,health_expenditure_%_of_gdp_2021_or_latest,3.17
Cameroon,CMR,health_expenditure_per_person_2015,163
Cameroon,CMR,health_expenditure_per_person_2018,53.17176819
Cameroon,CMR,health_expenditure_per_person_2019,53.99584961
Cameroon,CMR,infant_mortality_2020,63.8
Cameroon,CMR,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",529
Cameroon,CMR,education_expenditure_%_of_gdp_2018,3.030960083
Cameroon,CMR,education_expenditure_%_of_gdp_2021_or_latest_year,3.166161299
Cameroon,CMR,education_as_%_of_gdp_2018,3.030960083
Cameroon,CMR,education_as_%_of_gdp_2021_or_latest,3.166161299
Cameroon,CMR,unemployment_(%)_2018,4.5
Cameroon,CMR,unemployment_(%)_2021,0.611999989
Cameroon,CMR,%_of_population_with_access_to_electricity_2020,64.72136688
Cameroon,CMR,political_rights_score__2018,9
Cameroon,CMR,political_rights_score__2022,6
Cameroon,CMR,civil_liberties_score__2018,13
Cameroon,CMR,civil_liberties_score__2022,9
Cameroon,CMR,political_stability_&_absence_of_violence_2017,-1.08
Cameroon,CMR,political_stability_&_absence_of_violence_2021,-1.406510592
Cameroon,CMR,government_effectiveness_2017,-0.82
Cameroon,CMR,government_effectiveness_2021,-0.875312626
Cameroon,CMR,regulatory_quality_2017,-0.82
Cameroon,CMR,regulatory_quality_2021,-0.922730327
Cameroon,CMR,rule_of_law_2017,-1.02
Cameroon,CMR,rule_of_law_2021,-1.097447872
Cameroon,CMR,control_of_corruption_2017,-1.18
Cameroon,CMR,control_of_corruption_2021,-1.09271419
Cameroon,CMR,judicial_effectiveness_score_2018,29.4
Cameroon,CMR,judicial_effectiveness_score_2022,10.9
Cameroon,CMR,government_integrity_score_2018,23.4
Cameroon,CMR,government_integrity_score_2022,19.9
Cameroon,CMR,overall_economic_freedom_score_2017,51.9
Cameroon,CMR,overall_economic_freedom_score_2022,52.9
Cameroon,CMR,financial_freedom_score_2018,50
Cameroon,CMR,financial_freedom_score_2022,50
Cameroon,CMR,government_expenditure_(%_of_gdp)_2018,21.6
Cameroon,CMR,co2e_emissions_per_capita_2019,0.364424922
Cameroon,CMR,share_of_electricity_from_renewables_generation_2015,0.77
Cameroon,CMR,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.643252284
Cameroon,CMR,%_of_seats_held_by_women_in_national_parliaments_2017,31.1
Cameroon,CMR,%_of_seats_held_by_women_in_national_parliaments_2018,31.11111111
Cameroon,CMR,%_of_seats_held_by_women_in_national_parliaments_2021,33.88888889
Cameroon,CMR,military_spending_as_%_of_gdp_2021,0.010240893
Cameroon,CMR,military_spending_as_%_of_gdp_2019,0.011
Canada,CAN,population_2018,37000000
Canada,CAN,surface_area_(km2)_2018,9093507
Canada,CAN,gini_index_varies_by_country,32.1
Canada,CAN,happy_planet_index_2016,23.9
Canada,CAN,happy_planet_index_2019,40.2
Canada,CAN,human_development_index_2017,0.926
Canada,CAN,human_development_index_2021,0.936
Canada,CAN,sustainable_economic_development_assessment_(seda)_2018,76.9
Canada,CAN,gdp_growth_(annual_%)_2018,1.2
Canada,CAN,gdp_growth_(annual_%)_2021_or_latest_year,4.562893863
Canada,CAN,gdp_($_usd_billions_ppp)_2018,1814.79849
Canada,CAN,gdp_($_usd_billions_ppp)_2019,1848.909298
Canada,CAN,gdp_($_usd_billions_ppp)_2020,1752.155425
Canada,CAN,gdp_($_usd_billions_ppp)_2021,1832.104417
Canada,CAN,gdp_per_capita_in_$_(ppp)_2018,49992.76228
Canada,CAN,gdp_per_capita_in_$_(ppp)_2019,49299.21177
Canada,CAN,gdp_per_capita_in_$_(ppp)_2020,46572.13743
Canada,CAN,gdp_per_capita_in_$_(ppp)_2021,52085.03569
Canada,CAN,economic_growth_2018,2.777040554
Canada,CAN,economic_growth_2021_or_latest,4.562893863
Canada,CAN,health_expenditure_per_person_2015,4600
Canada,CAN,health_expenditure_per_person_2018,5018.711426
Canada,CAN,health_expenditure_per_person_2019,5048.372559
Canada,CAN,infant_mortality_2020,3.926585474
Canada,CAN,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",10
Canada,CAN,%_of_primary_school_aged_kids_out_of_school_2018,0.211909994
Canada,CAN,unemployment_(%)_2018,7.1
Canada,CAN,unemployment_(%)_2021,3.86500001
Canada,CAN,%_of_population_with_access_to_electricity_2020,100
Canada,CAN,political_rights_score__2018,40
Canada,CAN,political_rights_score__2022,40
Canada,CAN,civil_liberties_score__2018,59
Canada,CAN,civil_liberties_score__2022,58
Canada,CAN,political_stability_&_absence_of_violence_2017,1.11
Canada,CAN,political_stability_&_absence_of_violence_2021,0.936902642
Canada,CAN,government_effectiveness_2017,1.85
Canada,CAN,government_effectiveness_2021,1.603892088
Canada,CAN,regulatory_quality_2017,1.89
Canada,CAN,regulatory_quality_2021,1.617245555
Canada,CAN,rule_of_law_2017,1.8
Canada,CAN,rule_of_law_2021,1.62713325
Canada,CAN,control_of_corruption_2017,1.92
Canada,CAN,control_of_corruption_2021,1.64609468
Canada,CAN,judicial_effectiveness_score_2018,77.1
Canada,CAN,judicial_effectiveness_score_2022,96.4
Canada,CAN,government_integrity_score_2018,78.3
Canada,CAN,government_integrity_score_2022,86.7
Canada,CAN,overall_economic_freedom_score_2017,77.7
Canada,CAN,overall_economic_freedom_score_2022,76.6
Canada,CAN,financial_freedom_score_2018,80
Canada,CAN,financial_freedom_score_2022,80
Canada,CAN,government_expenditure_(%_of_gdp)_2018,39.9
Canada,CAN,co2e_emissions_per_capita_2019,15.43061283
Canada,CAN,share_of_electricity_from_renewables_generation_2015,0.647
Canada,CAN,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.688224428
Canada,CAN,%_of_seats_held_by_women_in_national_parliaments_2017,26.3
Canada,CAN,%_of_seats_held_by_women_in_national_parliaments_2018,26.94610778
Canada,CAN,%_of_seats_held_by_women_in_national_parliaments_2021,30.47337278
Canada,CAN,military_spending_as_%_of_gdp_2021,0.01315153
Canada,CAN,military_spending_as_%_of_gdp_2019,0.013
Central African Republic,CAF,population_2018,4900000
Central African Republic,CAF,surface_area_(km2)_2018,622984
Central African Republic,CAF,gini_index_varies_by_country,43.6
Central African Republic,CAF,happy_planet_index_2019,25.2
Central African Republic,CAF,human_development_index_2017,0.367
Central African Republic,CAF,human_development_index_2021,0.404
Central African Republic,CAF,sustainable_economic_development_assessment_(seda)_2018,16.1
Central African Republic,CAF,gdp_growth_(annual_%)_2018,4.3
Central African Republic,CAF,gdp_growth_(annual_%)_2021_or_latest_year,0.900000007
Central African Republic,CAF,gdp_($_usd_billions_ppp)_2018,4.354240946
Central African Republic,CAF,gdp_($_usd_billions_ppp)_2019,4.489222415
Central African Republic,CAF,gdp_($_usd_billions_ppp)_2020,4.529625417
Central African Republic,CAF,gdp_($_usd_billions_ppp)_2021,4.570392046
Central African Republic,CAF,gdp_per_capita_in_$_(ppp)_2018,955.402049
Central African Republic,CAF,gdp_per_capita_in_$_(ppp)_2019,985.9877166
Central African Republic,CAF,gdp_per_capita_in_$_(ppp)_2020,989.2187437
Central African Republic,CAF,gdp_per_capita_in_$_(ppp)_2021,1020.533165
Central African Republic,CAF,economic_growth_2018,3.789443593
Central African Republic,CAF,economic_growth_2021_or_latest,0.900000007
Central African Republic,CAF,health_expenditure_%_of_gdp_2014,2.220153332
Central African Republic,CAF,health_expenditure_%_of_gdp_2015,1.91022861
Central African Republic,CAF,health_expenditure_%_of_gdp_2016,1.754088998
Central African Republic,CAF,health_expenditure_%_of_gdp_2017,1.753650188
Central African Republic,CAF,health_expenditure_%_of_gdp_2018,1.565876007
Central African Republic,CAF,health_expenditure_%_of_gdp_2019,1.768712282
Central African Republic,CAF,health_expenditure_%_of_gdp_2020,2.166697025
Central African Republic,CAF,health_expenditure_%_of_gdp_2021_or_latest,2.17
Central African Republic,CAF,health_expenditure_per_person_2015,32
Central African Republic,CAF,health_expenditure_per_person_2018,53.6903801
Central African Republic,CAF,health_expenditure_per_person_2019,37.19958115
Central African Republic,CAF,infant_mortality_2020,4.4
Central African Republic,CAF,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",829
Central African Republic,CAF,education_expenditure_%_of_gdp_2018,1.565876007
Central African Republic,CAF,education_expenditure_%_of_gdp_2021_or_latest_year,2.166697025
Central African Republic,CAF,education_as_%_of_gdp_2018,1.565876007
Central African Republic,CAF,education_as_%_of_gdp_2021_or_latest,2.166697025
Central African Republic,CAF,unemployment_(%)_2018,6.9
Central African Republic,CAF,unemployment_(%)_2021,7.510000229
Central African Republic,CAF,%_of_population_with_access_to_electricity_2020,15.46508408
Central African Republic,CAF,political_rights_score__2018,4
Central African Republic,CAF,political_rights_score__2022,3
Central African Republic,CAF,civil_liberties_score__2018,5
Central African Republic,CAF,civil_liberties_score__2022,4
Central African Republic,CAF,political_stability_&_absence_of_violence_2017,-1.94
Central African Republic,CAF,political_stability_&_absence_of_violence_2021,-2.104535341
Central African Republic,CAF,government_effectiveness_2017,-1.77
Central African Republic,CAF,government_effectiveness_2021,-1.644267082
Central African Republic,CAF,regulatory_quality_2017,-1.48
Central African Republic,CAF,regulatory_quality_2021,-1.490334511
Central African Republic,CAF,rule_of_law_2017,-1.73
Central African Republic,CAF,rule_of_law_2021,-1.666709781
Central African Republic,CAF,control_of_corruption_2017,-1.17
Central African Republic,CAF,control_of_corruption_2021,-1.226334929
Central African Republic,CAF,judicial_effectiveness_score_2018,28.2
Central African Republic,CAF,judicial_effectiveness_score_2022,12.3
Central African Republic,CAF,government_integrity_score_2018,24.6
Central African Republic,CAF,government_integrity_score_2022,18.3
Central African Republic,CAF,overall_economic_freedom_score_2017,49.2
Central African Republic,CAF,overall_economic_freedom_score_2022,45.7
Central African Republic,CAF,financial_freedom_score_2018,30
Central African Republic,CAF,financial_freedom_score_2022,30
Central African Republic,CAF,government_expenditure_(%_of_gdp)_2018,13.4
Central African Republic,CAF,co2e_emissions_per_capita_2019,0.050577648
Central African Republic,CAF,share_of_electricity_from_renewables_generation_2015,0.862
Central African Republic,CAF,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.99377236
Central African Republic,CAF,%_of_seats_held_by_women_in_national_parliaments_2017,8.6
Central African Republic,CAF,%_of_seats_held_by_women_in_national_parliaments_2018,8.571428571
Central African Republic,CAF,%_of_seats_held_by_women_in_national_parliaments_2021,12.85714286
Central African Republic,CAF,military_spending_as_%_of_gdp_2021,0.018586751
Central African Republic,CAF,military_spending_as_%_of_gdp_2019,0.015
Chad,TCD,population_2018,15000000
Chad,TCD,surface_area_(km2)_2018,1259200
Chad,TCD,gini_index_varies_by_country,43.3
Chad,TCD,happy_planet_index_2016,12.8
Chad,TCD,happy_planet_index_2019,30.4
Chad,TCD,human_development_index_2017,0.404
Chad,TCD,human_development_index_2021,0.394
Chad,TCD,sustainable_economic_development_assessment_(seda)_2018,20.4
Chad,TCD,gdp_growth_(annual_%)_2018,1.8
Chad,TCD,gdp_growth_(annual_%)_2021_or_latest_year,-1.199990525
Chad,TCD,gdp_($_usd_billions_ppp)_2018,24.39786788
Chad,TCD,gdp_($_usd_billions_ppp)_2019,25.19011103
Chad,TCD,gdp_($_usd_billions_ppp)_2020,24.78706756
Chad,TCD,gdp_($_usd_billions_ppp)_2021,24.4896251
Chad,TCD,gdp_per_capita_in_$_(ppp)_2018,1613.979598
Chad,TCD,gdp_per_capita_in_$_(ppp)_2019,1646.293573
Chad,TCD,gdp_per_capita_in_$_(ppp)_2020,1591.669953
Chad,TCD,gdp_per_capita_in_$_(ppp)_2021,1590.55299
Chad,TCD,economic_growth_2018,2.3740378
Chad,TCD,economic_growth_2021_or_latest,-1.199990525
Chad,TCD,health_expenditure_%_of_gdp_2014,2.599999905
Chad,TCD,health_expenditure_%_of_gdp_2015,2.400000095
Chad,TCD,health_expenditure_%_of_gdp_2016,2.299999952
Chad,TCD,health_expenditure_%_of_gdp_2017,2.454819918
Chad,TCD,health_expenditure_%_of_gdp_2018,2.25948
Chad,TCD,health_expenditure_%_of_gdp_2019,2.372459888
Chad,TCD,health_expenditure_%_of_gdp_2020,2.908510447
Chad,TCD,health_expenditure_%_of_gdp_2021_or_latest,2.91
Chad,TCD,health_expenditure_per_person_2015,100
Chad,TCD,health_expenditure_per_person_2018,29.69879913
Chad,TCD,health_expenditure_per_person_2019,29.85083008
Chad,TCD,infant_mortality_2020,11.55072955
Chad,TCD,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",1140
Chad,TCD,education_expenditure_%_of_gdp_2018,2.25948
Chad,TCD,education_expenditure_%_of_gdp_2021_or_latest_year,2.908510447
Chad,TCD,education_as_%_of_gdp_2018,2.25948
Chad,TCD,education_as_%_of_gdp_2021_or_latest,2.908510447
Chad,TCD,%_of_primary_school_aged_kids_out_of_school_2018,25.72126007
Chad,TCD,unemployment_(%)_2018,5.8
Chad,TCD,unemployment_(%)_2021,1.881999969
Chad,TCD,%_of_population_in_extreme_poverty_latest_year,8.4
Chad,TCD,%_of_population_with_access_to_electricity_2020,11.08011723
Chad,TCD,political_rights_score__2018,4
Chad,TCD,political_rights_score__2022,1
Chad,TCD,civil_liberties_score__2018,14
Chad,TCD,civil_liberties_score__2022,14
Chad,TCD,political_stability_&_absence_of_violence_2017,-1.34
Chad,TCD,political_stability_&_absence_of_violence_2021,-1.335539699
Chad,TCD,government_effectiveness_2017,-1.46
Chad,TCD,government_effectiveness_2021,-1.424023867
Chad,TCD,regulatory_quality_2017,-1.21
Chad,TCD,regulatory_quality_2021,-1.154978991
Chad,TCD,rule_of_law_2017,-1.3
Chad,TCD,rule_of_law_2021,-1.325092554
Chad,TCD,control_of_corruption_2017,-1.43
Chad,TCD,control_of_corruption_2021,-1.477722049
Chad,TCD,judicial_effectiveness_score_2018,24.1
Chad,TCD,judicial_effectiveness_score_2022,13.6
Chad,TCD,government_integrity_score_2018,23.1
Chad,TCD,government_integrity_score_2022,13.1
Chad,TCD,overall_economic_freedom_score_2017,49.3
Chad,TCD,overall_economic_freedom_score_2022,49.8
Chad,TCD,financial_freedom_score_2018,40
Chad,TCD,financial_freedom_score_2022,40
Chad,TCD,government_expenditure_(%_of_gdp)_2018,17.7
Chad,TCD,co2e_emissions_per_capita_2019,0.141093412
Chad,TCD,%_of_seats_held_by_women_in_national_parliaments_2017,12.8
Chad,TCD,%_of_seats_held_by_women_in_national_parliaments_2018,15.25423729
Chad,TCD,%_of_seats_held_by_women_in_national_parliaments_2021,32.25806452
Chad,TCD,military_spending_as_%_of_gdp_2021,0.02794138
Chad,TCD,military_spending_as_%_of_gdp_2019,0.022
Chile,CHL,population_2018,18000000
Chile,CHL,surface_area_(km2)_2018,743812
Chile,CHL,gini_index_varies_by_country,50.5
Chile,CHL,happy_planet_index_2016,31.7
Chile,CHL,happy_planet_index_2019,45.6
Chile,CHL,human_development_index_2017,0.843
Chile,CHL,human_development_index_2021,0.855
Chile,CHL,sustainable_economic_development_assessment_(seda)_2018,62.6
Chile,CHL,gdp_growth_(annual_%)_2018,2.1
Chile,CHL,gdp_growth_(annual_%)_2021_or_latest_year,11.6682247
Chile,CHL,gdp_($_usd_billions_ppp)_2018,468.8825687
Chile,CHL,gdp_($_usd_billions_ppp)_2019,472.4954945
Chile,CHL,gdp_($_usd_billions_ppp)_2020,444.2486551
Chile,CHL,gdp_($_usd_billions_ppp)_2021,496.0845864
Chile,CHL,gdp_per_capita_in_$_(ppp)_2018,25526.70552
Chile,CHL,gdp_per_capita_in_$_(ppp)_2019,25322.71106
Chile,CHL,gdp_per_capita_in_$_(ppp)_2020,25089.0313
Chile,CHL,gdp_per_capita_in_$_(ppp)_2021,29104.05809
Chile,CHL,economic_growth_2018,3.990029478
Chile,CHL,economic_growth_2021_or_latest,11.6682247
Chile,CHL,health_expenditure_%_of_gdp_2014,4.730949879
Chile,CHL,health_expenditure_%_of_gdp_2015,4.875309944
Chile,CHL,health_expenditure_%_of_gdp_2016,5.342010021
Chile,CHL,health_expenditure_%_of_gdp_2017,5.419660091
Chile,CHL,health_expenditure_%_of_gdp_2018,5.433169842
Chile,CHL,health_expenditure_%_of_gdp_2021_or_latest,5.433169842
Chile,CHL,health_expenditure_per_person_2015,1903
Chile,CHL,health_expenditure_per_person_2018,1455.116699
Chile,CHL,health_expenditure_per_person_2019,1375.802979
Chile,CHL,infant_mortality_2020,5.5
Chile,CHL,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",13
Chile,CHL,education_expenditure_%_of_gdp_2014,4.722819805
Chile,CHL,education_expenditure_%_of_gdp_2018,5.433169842
Chile,CHL,education_as_%_of_gdp_2018,5.433169842
Chile,CHL,%_of_primary_school_aged_kids_out_of_school_2018,1.283869982
Chile,CHL,unemployment_(%)_2018,6.6
Chile,CHL,unemployment_(%)_2021,9.128000259
Chile,CHL,%_of_population_in_extreme_poverty_latest_year,0.4
Chile,CHL,%_of_population_with_access_to_electricity_2020,100
Chile,CHL,political_rights_score__2018,37
Chile,CHL,political_rights_score__2022,38
Chile,CHL,civil_liberties_score__2018,57
Chile,CHL,civil_liberties_score__2022,56
Chile,CHL,political_stability_&_absence_of_violence_2017,0.38
Chile,CHL,political_stability_&_absence_of_violence_2021,0.062636606
Chile,CHL,government_effectiveness_2017,0.85
Chile,CHL,government_effectiveness_2021,0.626065135
Chile,CHL,regulatory_quality_2017,1.34
Chile,CHL,regulatory_quality_2021,0.953365684
Chile,CHL,rule_of_law_2017,1.01
Chile,CHL,rule_of_law_2021,0.914349318
Chile,CHL,control_of_corruption_2017,1.04
Chile,CHL,control_of_corruption_2021,0.98372668
Chile,CHL,judicial_effectiveness_score_2018,63.4
Chile,CHL,judicial_effectiveness_score_2022,91.4
Chile,CHL,government_integrity_score_2018,61.2
Chile,CHL,government_integrity_score_2022,71.4
Chile,CHL,overall_economic_freedom_score_2017,75.2
Chile,CHL,overall_economic_freedom_score_2022,74.4
Chile,CHL,financial_freedom_score_2018,70
Chile,CHL,financial_freedom_score_2022,70
Chile,CHL,government_expenditure_(%_of_gdp)_2018,25
Chile,CHL,co2e_emissions_per_capita_2019,4.821118299
Chile,CHL,share_of_electricity_from_renewables_generation_2015,0.447
Chile,CHL,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.482731505
Chile,CHL,%_of_seats_held_by_women_in_national_parliaments_2017,15.8
Chile,CHL,%_of_seats_held_by_women_in_national_parliaments_2018,22.58064516
Chile,CHL,%_of_seats_held_by_women_in_national_parliaments_2021,35.48387097
Chile,CHL,military_spending_as_%_of_gdp_2021,0.019633591
Chile,CHL,military_spending_as_%_of_gdp_2019,0.018
China,CHN,population_2018,1386000000
China,CHN,surface_area_(km2)_2018,9326410
China,CHN,gini_index_varies_by_country,46.5
China,CHN,happy_planet_index_2016,25.7
China,CHN,happy_planet_index_2019,41.9
China,CHN,human_development_index_2017,0.752
China,CHN,human_development_index_2021,0.768
China,CHN,sustainable_economic_development_assessment_(seda)_2018,50.8
China,CHN,gdp_growth_(annual_%)_2018,6.9
China,CHN,gdp_growth_(annual_%)_2021_or_latest_year,8.109792581
China,CHN,gdp_($_usd_billions_ppp)_2018,21229.36369
China,CHN,gdp_($_usd_billions_ppp)_2019,22492.61714
China,CHN,gdp_($_usd_billions_ppp)_2020,22996.3847
China,CHN,gdp_($_usd_billions_ppp)_2021,24861.3438
China,CHN,gdp_per_capita_in_$_(ppp)_2018,15495.54842
China,CHN,gdp_per_capita_in_$_(ppp)_2019,16652.0988
China,CHN,gdp_per_capita_in_$_(ppp)_2020,17189.28179
China,CHN,gdp_per_capita_in_$_(ppp)_2021,19338.23408
China,CHN,economic_growth_2018,6.749773832
China,CHN,economic_growth_2021_or_latest,8.109792581
China,CHN,health_expenditure_%_of_gdp_2014,3.726639986
China,CHN,health_expenditure_%_of_gdp_2015,3.82487011
China,CHN,health_expenditure_%_of_gdp_2016,3.79362011
China,CHN,health_expenditure_%_of_gdp_2017,3.667449951
China,CHN,health_expenditure_%_of_gdp_2018,3.542490005
China,CHN,health_expenditure_%_of_gdp_2019,3.539999962
China,CHN,health_expenditure_%_of_gdp_2020,3.569999933
